index1,index1_flex,index1_axis,index1_crossaxis,index2,index2_flex,index2_axis,index2_crossaxis,fnum
117.19716372464315,117.19716372464315,-152.0170059323568,-3.0870317182612212,154.43356202047366,154.43356202047366,-16.141045038289686,50.02687012026526,149
119.13893686654434,119.13893686654434,-149.79608621931922,-3.493123079869214,154.32862729867534,154.32862729867534,-17.7335624838817,48.55472964351685,150
119.0600986663519,119.0600986663519,-152.66822248048345,-5.269962965484244,153.50283861768895,153.50283861768895,-18.362385406309908,47.37837896448909,151
125.10608638771676,125.10608638771676,-155.86542518179644,-14.794892428050453,151.36995004453036,151.36995004453036,-35.453862000695715,34.26664892040922,152
146.1899482372265,146.1899482372265,-150.55645014588535,-18.833823902576064,156.9694338775313,156.9694338775313,-85.50020525633538,11.465814803741027,153
161.53091836175793,161.53091836175793,-142.92036472684254,-28.581843436327272,168.1621932652372,168.1621932652372,-145.95629887460947,-19.131702975398213,154
176.81514647619022,176.81514647619022,-158.9492895607277,-56.765614923783254,177.3197265424005,177.3197265424005,-151.20499436858555,-52.013306790316506,155
176.6841717683642,176.6841717683642,-40.1426041297051,64.28405252614296,177.99116173692337,177.99116173692337,-90.9409945151147,-1.8775596697905217,156
169.4387433795901,169.4387433795901,-55.22575145666444,65.77684178208341,176.47459152980838,176.47459152980838,-59.86982169559065,70.80654565713414,157
169.261052344282,169.261052344282,-2.4412108444778924,83.8656683811657,176.94364817610557,176.94364817610557,-8.103103445378634,91.64170506872134,158
168.22681679595743,168.22681679595743,-38.27074822664983,98.63576862735604,174.63402293394205,174.63402293394205,-76.98667099997182,136.67694427217714,159
173.53063847197407,173.53063847197407,-7.70359483162125,98.06099150306424,179.13516646911148,179.13516646911148,2.8637298073684403,102.32164272040555,160
171.99186783022304,171.99186783022304,53.05308705201783,81.14643385359297,177.1322291916076,177.1322291916076,5.559627172089595,88.9294663532441,161
175.18350941440622,175.18350941440622,-121.96731672567202,-23.327780585826424,173.5818417961286,173.5818417961286,75.84414511756509,13.951954989138631,162
169.83177914124107,169.83177914124107,-103.76378683140005,-2.107383070176591,179.26627014130196,179.26627014130196,116.43494984276245,-10.818886910353703,163
174.52404444838407,174.52404444838407,-60.32579843537627,13.244308641795998,175.71347465937387,175.71347465937387,61.777606336975936,14.145448812826011,164
178.4114361741428,178.4114361741428,-24.058156948811266,18.82726270130408,172.4796955432824,172.4796955432824,78.54170082911102,7.739477759890569,165
176.85303201674412,176.85303201674412,-89.1447996757893,1.502865115242222,174.41181301814157,174.41181301814157,92.14466101237441,1.7833243467112128,166
177.50890638922488,177.50890638922488,-107.80649645548105,-4.389255787692697,174.58861235792023,174.58861235792023,92.16716416269144,1.7950968778206036,167
177.6276927980525,177.6276927980525,-114.65634605534527,-5.210006620818197,173.91123382238814,173.91123382238814,91.60119931742017,2.344347169093038,168
176.58190170706746,176.58190170706746,-85.61271240388757,2.40578844233014,175.4726354485544,175.4726354485544,82.2251845002534,4.02527499273165,169
177.75072770540098,177.75072770540098,-88.15814381875059,1.3436484753541078,174.84522849974604,174.84522849974604,84.70953457792751,3.6857616987278345,170
177.3403795197283,177.3403795197283,-88.93750820086692,1.3463680727229317,173.57497106261246,173.57497106261246,90.11910254717233,2.8197473160697846,171
178.60680827538835,178.60680827538835,-104.39764935484018,-3.570012830985347,172.90821543790452,172.90821543790452,84.70846957885803,4.654467514891474,172
177.22567257717222,177.22567257717222,-91.2806427019317,0.6811841209805529,173.35633801620156,173.35633801620156,92.31493232852414,2.2671825821716727,173
177.08517009721226,177.08517009721226,-137.91418656167767,-11.283385902455201,173.15323054517322,173.15323054517322,44.181217577214255,13.520973877891311,174
179.71677128976947,179.71677128976947,93.39196657048875,-1.202776356348527,174.31657092250765,174.31657092250765,32.92731357435583,20.528598184792997,175
170.82261982414062,170.82261982414062,36.185118957796384,31.093929063145737,173.7322045229879,173.7322045229879,30.381791876188103,39.431130235702845,176
175.7924330941992,175.7924330941992,-23.151085541348387,34.254571392922024,174.78428506124146,174.78428506124146,-21.29557370668794,39.25206400455058,177
175.36853525676435,175.36853525676435,5.315586474834305,44.298166544188334,176.34546242693895,176.34546242693895,-3.570673712718078,48.92430532653724,178
171.66505181810504,171.66505181810504,-95.52047331142997,-3.511933932791365,175.8730191720919,175.8730191720919,41.785356341253014,43.81382658462982,179
175.04045738600067,175.04045738600067,43.4421827200041,21.346498505938783,176.34506256752374,176.34506256752374,41.25447164735994,24.805509622599285,180
171.77307672559144,171.77307672559144,48.834731606335886,16.724915673901474,173.7543700119655,173.7543700119655,21.34125750065648,27.387433165231446,181
173.76704131542235,173.76704131542235,15.976674642188375,18.807785949786624,175.78427346981655,175.78427346981655,17.05112979659009,23.9900054756422,182
179.6754024927479,179.6754024927479,4.222856017978343,16.650258436981964,177.55873767638974,177.55873767638974,39.52150894715052,14.238459057876389,183
177.06258293467116,177.06258293467116,88.50799158846954,1.5793269067194988,177.56457132280624,177.56457132280624,72.05657119209447,6.179919394018174,184
179.86280694788647,179.86280694788647,-145.1017505633598,-15.272318607277628,177.30415356039154,177.30415356039154,80.30954007388387,4.401517572781979,185
177.51735908279622,177.51735908279622,58.71695728467155,10.375591011723026,175.89272239275513,175.89272239275513,72.51579116532746,7.750444254872302,186
176.12446360752645,176.12446360752645,80.00579361153976,5.087887722339826,174.22343867468436,174.22343867468436,74.59773728097593,8.332846413587466,187
176.64381191869288,176.64381191869288,86.57935455332525,2.598121521223426,173.82850308500042,173.82850308500042,95.63646846928744,0.49896396503557955,188
178.0399181875662,178.0399181875662,89.79353284759223,0.8304769146961213,173.63550585152453,173.63550585152453,108.10064889460526,-4.045024287509137,189
174.26402766631594,174.26402766631594,139.50805833287419,-19.31074182206592,175.04063827190146,175.04063827190146,105.13189479829899,-4.29923709827506,190
174.04796395092563,174.04796395092563,124.69866796019852,-13.942847184792393,175.29151140179198,175.29151140179198,86.73445423443042,3.4943118474723898,191
175.92324877528293,175.92324877528293,123.57085310354427,-14.53215788999449,175.1325785069541,175.1325785069541,87.62560400252929,3.24665871821725,192
175.80872570828444,175.80872570828444,138.0552240086921,-20.202412299615407,174.23013240458695,174.23013240458695,82.3513322408079,6.092904372318505,193
177.5026832373112,177.5026832373112,-25.065692080628015,26.562299384098573,176.3526540077224,176.3526540077224,12.191525483562145,31.223106353641526,194
171.12979422081014,171.12979422081014,-14.675924783801928,30.976397649190595,174.3207971632401,174.3207971632401,-38.76289693886364,33.04409020572129,195
